Price at Date,Price in EUR
2023/06/07,71
2023/06/08,60
2023/06/09,61
2023/06/10,61
2023/06/11,60
2023/06/12,72
2023/06/13,83
2023/06/14,83
2023/06/15,83
2023/06/16,81
2023/06/17,81
2023/06/18,94
2023/06/19,83
2023/06/20,83
2023/06/21,83
2023/06/22,72
2023/06/23,72
2023/06/24,72
2023/06/25,61
2023/06/26,95
2023/06/27,95
2023/06/28,95
2023/06/29,95
2023/06/30,69
2023/07/01,95
2023/07/02,82
2023/07/03,61
2023/07/04,61
2023/07/05,71
2023/07/06,96
2023/07/07,99
2023/07/08,99
2023/07/09,99
2023/07/10,99
2023/07/11,126
2023/07/12,109
2023/07/13,107
2023/07/14,124
2023/07/15,124
2023/07/16,101
2023/07/17,101
2023/07/18,115
2023/07/19,115
2023/07/20,115
2023/07/21,115
2023/07/22,115
2023/07/23,115
2023/07/24,116
2023/07/25,111
2023/07/26,116
2023/07/27,116
2023/07/28,139
2023/07/29,139
2023/07/30,120
2023/07/31,142
2023/08/01,135
2023/08/02,92
2023/08/03,92
2023/08/04,142
2023/08/05,145
2023/08/06,142
2023/08/07,164
